"group","individual.local.identifier","timestamp","location.long","location.lat"
"RR","all",2010-04-02 13:00:00,-85.3696182174062,10.5059347294689
"RR","all",2010-04-02 13:30:00,-85.3689620135742,10.5057782925504
"RR","all",2010-04-02 14:00:00,-85.3684724498005,10.5063567506938
"RR","all",2010-04-02 14:30:00,-85.36811956376,10.5073715247036
"RR","all",2010-04-02 15:00:00,-85.36825624976,10.5073271234961
"RR","all",2010-04-02 15:30:00,-85.3681790219351,10.5075974093852
"RR","all",2010-04-02 16:00:00,-85.3684056609043,10.5083472468424
"RR","all",2010-04-02 16:30:00,-85.3685714626757,10.5087645741652
"RR","all",2010-04-02 17:00:00,-85.3685961740391,10.509422926935
"RR","all",2010-04-02 17:30:00,-85.3684388380498,10.5096647981554
"RR","all",2010-04-03 05:00:00,-85.3668595869036,10.5125792026549
"RR","all",2010-04-03 05:30:00,-85.3669658023868,10.5126102827587
"RR","all",2010-04-03 06:00:00,-85.3672773158178,10.5125626526067
"RR","all",2010-04-03 06:30:00,-85.3676381567335,10.5127566098326
"RR","all",2010-04-03 07:00:00,-85.36805303998,10.5129746859932
"RR","all",2010-04-03 07:30:00,-85.3680889354917,10.5131340888365
"RR","all",2010-04-03 08:00:00,-85.3681370685749,10.513307531369
"RR","all",2010-04-03 08:30:00,-85.3681098692986,10.513354595757
"RR","all",2010-04-03 09:00:00,-85.3683624160087,10.513762836347
"RR","all",2010-04-03 09:30:00,-85.368607041875,10.5144592467704
"RR","all",2010-04-03 10:00:00,-85.3685841383289,10.5146746407282
"RR","all",2010-04-03 10:30:00,-85.3688747388815,10.5152604100328
"RR","all",2010-04-03 11:00:00,-85.3691449714398,10.515530831208
"RR","all",2010-04-03 11:30:00,-85.3696744562737,10.515747461494
"RR","all",2010-04-03 12:00:00,-85.3701012418286,10.5160484137167
"RR","all",2010-04-03 12:30:00,-85.3702046326163,10.5161449103726
"RR","all",2010-04-03 13:00:00,-85.3701110486517,10.5160605674838
"RR","all",2010-04-03 13:30:00,-85.3696023718583,10.5157104554196
"RR","all",2010-04-03 14:00:00,-85.3691197000439,10.5154351727194
"RR","all",2010-04-03 14:30:00,-85.3690814785635,10.5154350469853
"RR","all",2010-04-03 15:00:00,-85.3687895578363,10.5153007479402
"RR","all",2010-04-03 15:30:00,-85.3688255790536,10.5151940253574
"RR","all",2010-04-03 16:00:00,-85.3686521365272,10.5149964219908
"RR","all",2010-04-03 16:30:00,-85.3685330925431,10.5148726003264
"RR","all",2010-04-03 17:00:00,-85.3685636454004,10.5136911921274
"RR","all",2010-04-03 17:30:00,-85.3680578805506,10.5106512643397
"RR","all",2010-04-04 05:00:00,-85.3664527818946,10.5106895101888
"RR","all",2010-04-04 05:30:00,-85.3650949897024,10.5111166137693
"RR","all",2010-04-04 06:00:00,-85.3648648923365,10.511581753467
"RR","all",2010-04-04 06:30:00,-85.3659483371438,10.5112099741202
"RR","all",2010-04-04 07:00:00,-85.3665075220209,10.51093268682
"RR","all",2010-04-04 07:30:00,-85.3671745676046,10.5111035658253
"RR","all",2010-04-04 08:00:00,-85.3671192191812,10.5115670431493
"RR","all",2010-04-04 08:30:00,-85.367046142925,10.5118880001866
"RR","all",2010-04-04 09:00:00,-85.3670807462309,10.5116858985326
"RR","all",2010-04-04 09:30:00,-85.3666899121203,10.5120669678465
"RR","all",2010-04-04 10:00:00,-85.3663222399007,10.5124585144442
"RR","all",2010-04-04 10:30:00,-85.3665739344473,10.5121441371904
"RR","all",2010-04-04 11:00:00,-85.3669633716327,10.5119711267147
"RR","all",2010-04-04 11:30:00,-85.3673635935492,10.5120983859756
"RR","all",2010-04-04 12:00:00,-85.3670094721201,10.5119320750318
"RR","all",2010-04-04 12:30:00,-85.3670326480621,10.5117114353962
"RR","all",2010-04-04 13:00:00,-85.3670086758155,10.5116881476852
"RR","all",2010-04-04 13:30:00,-85.3670872141991,10.5119510181396
"RR","all",2010-04-04 14:00:00,-85.3677191957318,10.5123414053284
"RR","all",2010-04-04 14:30:00,-85.3678857022628,10.5127123184564
"RR","all",2010-04-04 15:00:00,-85.3681946870546,10.5133341858774
"RR","all",2010-04-04 15:30:00,-85.3686407719484,10.5138808675802
"RR","all",2010-04-04 16:00:00,-85.369297200824,10.5134065076771
"RR","all",2010-04-04 16:30:00,-85.3691967574536,10.5129335029206
"RR","all",2010-04-04 17:00:00,-85.3683438570105,10.5110326969624
"RR","all",2010-04-04 17:30:00,-85.3681485727429,10.5106138810515
"RR","all",2010-04-05 05:00:00,-85.3674544674801,10.5107129315581
"RR","all",2010-04-05 05:30:00,-85.3667597611495,10.5116086592995
"RR","all",2010-04-05 06:00:00,-85.3662416301081,10.5125005518007
"RR","all",2010-04-05 06:30:00,-85.3651218675891,10.5131236046065
"RR","all",2010-04-05 07:00:00,-85.3644653969107,10.5132460782306
"RR","all",2010-04-05 07:30:00,-85.3641129500141,10.513976090038
"RR","all",2010-04-05 08:00:00,-85.3636508854662,10.5147407111016
"RR","all",2010-04-05 08:30:00,-85.3635733807474,10.515251462352
"RR","all",2010-04-05 09:00:00,-85.3636390849068,10.5152398653918
"RR","all",2010-04-05 09:30:00,-85.3636305034166,10.5151852453137
"RR","all",2010-04-05 10:00:00,-85.3636308386858,10.5151168489888
"RR","all",2010-04-05 10:30:00,-85.3635516017651,10.5149321537729
"RR","all",2010-04-05 11:00:00,-85.3637294937032,10.5146742146648
"RR","all",2010-04-05 11:30:00,-85.3640834694476,10.5142926265171
"RR","all",2010-04-05 12:00:00,-85.3644206656211,10.5139096315169
"RR","all",2010-04-05 12:30:00,-85.3645731043424,10.5136200366746
"RR","all",2010-04-05 13:00:00,-85.3650229851507,10.5131935076635
"RR","all",2010-04-05 13:30:00,-85.365198198751,10.5130159389797
"RR","all",2010-04-05 14:00:00,-85.3667513943582,10.5118873582175
"RR","all",2010-04-05 14:30:00,-85.3671492462521,10.5103498151896
"RR","all",2010-04-05 15:00:00,-85.3668978949976,10.5094003910214
"RR","all",2010-04-05 15:30:00,-85.3674353570018,10.5089336729415
"RR","all",2010-04-05 16:00:00,-85.3684037660174,10.5078690952796
"RR","all",2010-04-05 16:30:00,-85.3688037582913,10.507193324241
"RR","all",2010-04-05 17:00:00,-85.3692454285048,10.5065440619566
"RR","all",2010-04-05 17:30:00,-85.3691109828651,10.505974330008
"RR","all",2010-04-07 05:00:00,-85.3766562882743,10.504616105469
"RR","all",2010-04-07 05:30:00,-85.3765479102105,10.5041906400687
"RR","all",2010-04-07 06:00:00,-85.3766865747946,10.5035878345478
"RR","all",2010-04-07 06:30:00,-85.3760494802262,10.5026477832137
"RR","all",2010-04-07 07:00:00,-85.3756314330045,10.502243181701
"RR","all",2010-04-07 07:30:00,-85.3755776211589,10.5009297654033
"RR","all",2010-04-07 08:00:00,-85.3755515255024,10.5008123349402
"RR","all",2010-04-07 08:30:00,-85.3755835932696,10.5007952568145
"RR","all",2010-04-07 09:00:00,-85.375544638373,10.5008159182035
"RR","all",2010-04-07 09:30:00,-85.3755451831967,10.500817252323
"RR","all",2010-04-07 10:00:00,-85.3755500237457,10.5008137808181
"RR","all",2010-04-07 10:30:00,-85.3755540400743,10.5008236225694
"RR","all",2010-04-07 11:00:00,-85.3755664103672,10.5008148495114
"RR","all",2010-04-07 11:30:00,-85.3755974303932,10.5008006561548
"RR","all",2010-04-07 12:00:00,-85.3755894396454,10.5007848842071
"RR","all",2010-04-07 12:30:00,-85.3755858633669,10.500817950815
"RR","all",2010-04-07 13:00:00,-85.3755747084506,10.5008089193143
"RR","all",2010-04-07 13:30:00,-85.3758441236859,10.5009182193808
"RR","all",2010-04-07 14:00:00,-85.3762786276651,10.5012707971041
"RR","all",2010-04-07 14:30:00,-85.3762461198501,10.5013494892055
"RR","all",2010-04-07 15:00:00,-85.375829106192,10.5021011643164
"RR","all",2010-04-07 15:30:00,-85.3758468688123,10.5022042128433
"RR","all",2010-04-07 16:00:00,-85.3755386172077,10.5022621809027
"RR","all",2010-04-07 16:30:00,-85.3752406476447,10.5024961545249
"RR","all",2010-04-07 17:00:00,-85.3746634070184,10.5027473253036
"RR","all",2010-04-07 17:30:00,-85.3735330235213,10.5035566538572
"RR","all",2010-04-09 05:00:00,-85.3624821418127,10.5134386784665
"RR","all",2010-04-09 05:30:00,-85.36088333424,10.5116584200253
"RR","all",2010-04-09 06:00:00,-85.360130905094,10.5109106004683
"RR","all",2010-04-09 06:30:00,-85.3592455808974,10.5114019337498
"RR","all",2010-04-09 07:00:00,-85.3593790062194,10.5123648746489
"RR","all",2010-04-09 07:30:00,-85.3599530271227,10.5131778494301
"RR","all",2010-04-09 08:00:00,-85.3608535368795,10.5137295462516
"RR","all",2010-04-09 08:30:00,-85.361152449619,10.5140313785646
"RR","all",2010-04-09 09:00:00,-85.3614617558353,10.514490469369
"RR","all",2010-04-09 09:30:00,-85.3613581415295,10.5147702992001
"RR","all",2010-04-09 10:00:00,-85.3613364184261,10.5147581594093
"RR","all",2010-04-09 10:30:00,-85.3612976521677,10.5151478201258
"RR","all",2010-04-09 11:00:00,-85.3613404277614,10.5156763829386
"RR","all",2010-04-09 11:30:00,-85.3614302677986,10.51577855833
"RR","all",2010-04-09 12:00:00,-85.3615779010921,10.5162118747988
"RR","all",2010-04-09 12:30:00,-85.3615758195876,10.5163953826164
"RR","all",2010-04-09 13:00:00,-85.3614847082082,10.5156748881831
"RR","all",2010-04-09 13:30:00,-85.3614606801236,10.5156467668883
"RR","all",2010-04-09 14:00:00,-85.3615506878115,10.5157569749288
"RR","all",2010-04-09 14:30:00,-85.3621381332798,10.5160567680519
"RR","all",2010-04-09 15:00:00,-85.3638298808935,10.5164357274954
"RR","all",2010-04-09 15:30:00,-85.3638059087102,10.5170443654082
"RR","all",2010-04-09 16:00:00,-85.3638384304751,10.5172890890426
"RR","all",2010-04-09 16:30:00,-85.3638664540012,10.517718549821
"RR","all",2010-04-09 17:00:00,-85.3640437594164,10.516960434704
"RR","all",2010-04-09 17:30:00,-85.3640907257795,10.5162800475955
"RR","all",2010-04-11 05:00:00,-85.3703975570748,10.5065717801093
"RR","all",2010-04-11 05:30:00,-85.3706520657459,10.5095082242331
"RR","all",2010-04-11 06:00:00,-85.3699667635502,10.5109473256451
"RR","all",2010-04-11 06:30:00,-85.3686437482442,10.5128515560868
"RR","all",2010-04-11 07:00:00,-85.368573842484,10.5145119130712
"RR","all",2010-04-11 07:30:00,-85.3685518141419,10.5148583331398
"RR","all",2010-04-11 08:00:00,-85.3688888203275,10.5150816172486
"RR","all",2010-04-11 08:30:00,-85.3693189736784,10.5155400213893
"RR","all",2010-04-11 09:00:00,-85.3693100111645,10.5155864590872
"RR","all",2010-04-11 09:30:00,-85.3695548884169,10.5156508042556
"RR","all",2010-04-11 10:00:00,-85.3696058861985,10.5156786462696
"RR","all",2010-04-11 10:30:00,-85.368803660196,10.5152442540711
"RR","all",2010-04-11 11:00:00,-85.3685518141512,10.5147422916721
"RR","all",2010-04-11 11:30:00,-85.3685240401043,10.5149737559312
"RR","all",2010-04-11 12:00:00,-85.3685454838007,10.5147986859237
"RR","all",2010-04-11 12:30:00,-85.3686428296089,10.5149328722079
"RR","all",2010-04-11 13:00:00,-85.3685702522904,10.5144723504879
"RR","all",2010-04-11 13:30:00,-85.3685773789939,10.5141421474356
"RR","all",2010-04-11 14:00:00,-85.3681517996142,10.5132976267799
"RR","all",2010-04-11 14:30:00,-85.3678288168555,10.5125442473521
"RR","all",2010-04-11 15:00:00,-85.3676233268283,10.5112982155971
"RR","all",2010-04-11 15:30:00,-85.3678177392363,10.5110793143045
"RR","all",2010-04-11 16:00:00,-85.3683400274511,10.5101720111535
"RR","all",2010-04-11 16:30:00,-85.369121502153,10.5097504751766
"RR","all",2010-04-11 17:00:00,-85.3692834264931,10.5097113457198
"RR","all",2010-04-11 17:30:00,-85.3697153180838,10.5097624473274
"RR","all",2010-04-12 05:00:00,-85.3693425916101,10.5095711890626
"RR","all",2010-04-12 05:30:00,-85.3688279049261,10.509125737071
"RR","all",2010-04-12 06:00:00,-85.3685620518356,10.5078871976974
"RR","all",2010-04-12 06:30:00,-85.3682989441178,10.5071785999548
"RR","all",2010-04-12 07:00:00,-85.3679675233862,10.505808720434
"RR","all",2010-04-12 07:30:00,-85.367298878141,10.5047568795497
"RR","all",2010-04-12 08:00:00,-85.3667058795816,10.5041989758918
"RR","all",2010-04-12 08:30:00,-85.367218474843,10.5041274406153
"RR","all",2010-04-12 09:00:00,-85.3678820783124,10.5042712950102
"RR","all",2010-04-12 09:30:00,-85.3682954865523,10.5046681989947
"RR","all",2010-04-12 10:00:00,-85.3685963339114,10.5048683045106
"RR","all",2010-04-12 10:30:00,-85.3696750430083,10.5053321924109
"RR","all",2010-04-12 11:00:00,-85.3701687120017,10.505624838268
"RR","all",2010-04-12 11:30:00,-85.371061074484,10.5055864575707
"RR","all",2010-04-12 12:00:00,-85.3716559634947,10.5055558385758
"RR","all",2010-04-12 12:30:00,-85.3722559148556,10.5044696945729
"RR","all",2010-04-12 13:00:00,-85.372619161145,10.5038713945767
"RR","all",2010-04-12 13:30:00,-85.3727579490889,10.5040610141041
"RR","all",2010-04-12 14:00:00,-85.3722238037203,10.5039659589658
"RR","all",2010-04-12 14:30:00,-85.3718549664951,10.5033631995328
"RR","all",2010-04-12 15:00:00,-85.372507968041,10.5020167142763
"RR","all",2010-04-12 15:30:00,-85.3737771052267,10.5003990871013
"RR","all",2010-04-12 16:00:00,-85.3754183350792,10.5046352719282
"RR","all",2010-04-12 16:30:00,-85.3745269705413,10.5062805209429
"RR","all",2010-04-12 17:00:00,-85.3747148299898,10.5062355310816
"RR","all",2010-04-12 17:30:00,-85.3748312965035,10.5069685913622
"RR","all",2010-04-13 05:00:00,-85.3747871448241,10.5068221804702
"RR","all",2010-04-13 05:30:00,-85.3760657209818,10.5057754491779
"RR","all",2010-04-13 06:00:00,-85.3765172954188,10.5059300316607
"RR","all",2010-04-13 06:30:00,-85.3767511922961,10.5066598440757
"RR","all",2010-04-13 07:00:00,-85.3778520925053,10.5066649988421
"RR","all",2010-04-13 07:30:00,-85.3778851381397,10.5065908189999
"RR","all",2010-04-13 08:00:00,-85.3778130188549,10.5064548924643
"RR","all",2010-04-13 08:30:00,-85.3784897666011,10.5063155993498
"RR","all",2010-04-13 09:00:00,-85.3781183435669,10.5056194821568
"RR","all",2010-04-13 09:30:00,-85.3768720174221,10.5055417191613
"RR","all",2010-04-13 10:00:00,-85.3765364480231,10.5054218578163
"RR","all",2010-04-13 10:30:00,-85.375474394115,10.5016901722964
"RR","all",2010-04-13 11:00:00,-85.3736944313507,10.5005732553311
"RR","all",2010-04-13 11:30:00,-85.3728144011478,10.5011926010513
"RR","all",2010-04-13 12:00:00,-85.3723800299065,10.5015145498573
"RR","all",2010-04-13 12:30:00,-85.37206904039,10.5020512640752
"RR","all",2010-04-13 13:00:00,-85.3718463332435,10.5023429962445
"RR","all",2010-04-13 13:30:00,-85.371863495073,10.502716640552
"RR","all",2010-04-13 14:00:00,-85.3716798126514,10.5034598428843
"RR","all",2010-04-13 14:30:00,-85.3715542030136,10.5044397712725
"RR","all",2010-04-13 15:00:00,-85.3711234149093,10.5051978095661
"RR","all",2010-04-13 15:30:00,-85.3712363820745,10.5054737418156
"RR","all",2010-04-13 16:00:00,-85.3713075863543,10.5057908920755
"RR","all",2010-04-13 16:30:00,-85.3712694696148,10.5058675026525
"RR","all",2010-04-13 17:00:00,-85.3709489945251,10.5058450251912
"RR","all",2010-04-13 17:30:00,-85.3708571847528,10.5058655329049
"RR","all",2010-04-14 05:00:00,-85.3699756121115,10.5060106962039
"RR","all",2010-04-14 05:30:00,-85.3687552970002,10.5070054997218
"RR","all",2010-04-14 06:00:00,-85.3687080375832,10.5076941295855
"RR","all",2010-04-14 06:30:00,-85.3671869871422,10.5092497963519
"RR","all",2010-04-14 07:00:00,-85.3661691579159,10.5101555873934
"RR","all",2010-04-14 07:30:00,-85.3644902670733,10.5098109426392
"RR","all",2010-04-14 08:00:00,-85.3643281152694,10.5087584350301
"RR","all",2010-04-14 08:30:00,-85.3643941087656,10.5086513701847
"RR","all",2010-04-14 09:00:00,-85.3639496443969,10.5086952914584
"RR","all",2010-04-14 09:30:00,-85.362859060932,10.5086282643687
"RR","all",2010-04-14 10:00:00,-85.3626070570397,10.5096160993183
"RR","all",2010-04-14 10:30:00,-85.3625184902921,10.5098564503717
"RR","all",2010-04-14 11:00:00,-85.3626552409731,10.5102270701957
"RR","all",2010-04-14 11:30:00,-85.3630552113711,10.5114003829719
"RR","all",2010-04-14 12:00:00,-85.3643247620092,10.5131861754949
"RR","all",2010-04-14 12:30:00,-85.3640787279073,10.5143437921615
"RR","all",2010-04-14 13:00:00,-85.3634835547695,10.5153994588483
"RR","all",2010-04-14 13:30:00,-85.363558489081,10.5151172262404
"RR","all",2010-04-14 14:00:00,-85.3634255099998,10.5155318789268
"RR","all",2010-04-14 14:30:00,-85.363484574751,10.5152658094905
"RR","all",2010-04-14 15:00:00,-85.3643229290677,10.5148093954569
"RR","all",2010-04-14 15:30:00,-85.3658735570645,10.5136707615525
"RR","all",2010-04-14 16:00:00,-85.3664196236713,10.5128222750751
"RR","all",2010-04-14 16:30:00,-85.3670698360908,10.5118557998198
"RR","all",2010-04-14 17:00:00,-85.3670979434405,10.5105432356684
"RR","all",2010-04-14 17:30:00,-85.3671163413674,10.5107344966382
"RR","all",2010-04-16 05:00:00,-85.3745732775117,10.5052747045508
"RR","all",2010-04-16 05:30:00,-85.3742262669607,10.5045230035278
"RR","all",2010-04-16 06:00:00,-85.3748425003166,10.5031181126839
"RR","all",2010-04-16 06:30:00,-85.374090204908,10.5034809058439
"RR","all",2010-04-16 07:00:00,-85.3735021644039,10.504468060165
"RR","all",2010-04-16 07:30:00,-85.3733187342993,10.5060225858476
"RR","all",2010-04-16 08:00:00,-85.3733714343939,10.5070720240481
"RR","all",2010-04-16 08:30:00,-85.3725643872042,10.5082915073805
"RR","all",2010-04-16 09:00:00,-85.3714796807541,10.5088771647536
"RR","all",2010-04-16 09:30:00,-85.3707684323881,10.5089528872323
"RR","all",2010-04-16 10:00:00,-85.3704036399876,10.5090827169775
"RR","all",2010-04-16 10:30:00,-85.3701924758849,10.5090997022202
"RR","all",2010-04-16 11:00:00,-85.3696010170648,10.5095375889466
"RR","all",2010-04-16 11:30:00,-85.36937939533,10.5096096691955
"RR","all",2010-04-16 12:00:00,-85.3685917381316,10.509525435596
"RR","all",2010-04-16 12:30:00,-85.367247254949,10.5107630430712
"RR","all",2010-04-16 13:00:00,-85.3671286907825,10.5114956153892
"RR","all",2010-04-16 13:30:00,-85.367007771855,10.5118042430508
"RR","all",2010-04-16 14:00:00,-85.3671279503115,10.5121373199425
"RR","all",2010-04-16 14:30:00,-85.3649790775032,10.5134603767404
"RR","all",2010-04-16 15:00:00,-85.3639111435419,10.5148159387133
"RR","all",2010-04-16 15:30:00,-85.363775757798,10.5154919571411
"RR","all",2010-04-16 16:00:00,-85.3638963075444,10.5154722975717
"RR","all",2010-04-16 16:30:00,-85.3639256142484,10.5156181526603
"RR","all",2010-04-16 17:00:00,-85.3641736371994,10.5148962095053
"RR","all",2010-04-16 17:30:00,-85.3643732797354,10.5145651940256
"RR","all",2010-04-17 05:00:00,-85.3712667245418,10.5056415684521
"RR","all",2010-04-17 05:30:00,-85.371157508308,10.5055932468137
"RR","all",2010-04-17 06:00:00,-85.3711678600863,10.5054059531758
"RR","all",2010-04-17 06:30:00,-85.3722791747947,10.5044106860367
"RR","all",2010-04-17 07:00:00,-85.3729249585702,10.503912801194
"RR","all",2010-04-17 07:30:00,-85.3733830712777,10.5034917360231
"RR","all",2010-04-17 08:00:00,-85.3734479472041,10.5035641975701
"RR","all",2010-04-17 08:30:00,-85.3734229272156,10.5036550574004
"RR","all",2010-04-17 09:00:00,-85.3731156466537,10.5040547903816
"RR","all",2010-04-17 09:30:00,-85.3735088836116,10.5042816047232
"RR","all",2010-04-17 10:00:00,-85.3743534861128,10.5047138175044
"RR","all",2010-04-17 10:30:00,-85.3743637958558,10.5047209002086
"RR","all",2010-04-17 11:00:00,-85.3745145443827,10.5047247558832
"RR","all",2010-04-17 11:30:00,-85.3749305382371,10.5048909690231
"RR","all",2010-04-17 12:00:00,-85.3750793170565,10.504790009021
"RR","all",2010-04-17 12:30:00,-85.3753736894577,10.5047086626291
"RR","all",2010-04-17 13:00:00,-85.3754077199982,10.5046737520106
"RR","all",2010-04-17 13:30:00,-85.3758553555247,10.5045548127981
"RR","all",2010-04-17 14:00:00,-85.3757329378277,10.5048781447113
"RR","all",2010-04-17 14:30:00,-85.3760602512428,10.5044874642877
"RR","all",2010-04-17 15:00:00,-85.3762376121682,10.5047071119964
"RR","all",2010-04-17 15:30:00,-85.3762558849181,10.5050397478686
"RR","all",2010-04-17 16:00:00,-85.3759136098051,10.5052984971887
"RR","all",2010-04-17 16:30:00,-85.3755337838084,10.5055240122602
"RR","all",2010-04-17 17:00:00,-85.3741397894919,10.5051622912288
"RR","all",2010-04-17 17:30:00,-85.3734643757343,10.5047456268221
"RR","all",2010-04-18 05:00:00,-85.3740262027263,10.5048999376739
"RR","all",2010-04-18 05:30:00,-85.3735878172076,10.5036126809091
"RR","all",2010-04-18 06:00:00,-85.3737914655475,10.5034025945511
"RR","all",2010-04-18 06:30:00,-85.3752543672992,10.5028605731462
"RR","all",2010-04-18 07:00:00,-85.3755083866614,10.5022986699146
"RR","all",2010-04-18 07:30:00,-85.3754419780303,10.5023008052952
"RR","all",2010-04-18 08:00:00,-85.3748555900843,10.502637857643
"RR","all",2010-04-18 08:30:00,-85.3734372067493,10.5035631200938
"RR","all",2010-04-18 09:00:00,-85.3731085499825,10.5037986813295
"RR","all",2010-04-18 09:30:00,-85.3733096098751,10.5037076598429
"RR","all",2010-04-18 10:00:00,-85.3731691651158,10.5038219131676
"RR","all",2010-04-18 10:30:00,-85.3722058328673,10.5038973304746
"RR","all",2010-04-18 11:00:00,-85.3718896955395,10.5031942063984
"RR","all",2010-04-18 11:30:00,-85.3719211595937,10.5031909873469
"RR","all",2010-04-18 12:00:00,-85.3719337424269,10.503110652797
"RR","all",2010-04-18 12:30:00,-85.3720736503575,10.50358839733
"RR","all",2010-04-18 13:00:00,-85.3720262366966,10.5051400093485
"RR","all",2010-04-18 13:30:00,-85.3709800395335,10.5056930816824
"RR","all",2010-04-18 14:00:00,-85.3705887124631,10.5058653373786
"RR","all",2010-04-18 14:30:00,-85.3697595624464,10.5061096618896
"RR","all",2010-04-18 15:00:00,-85.3693963447953,10.5059135752555
"RR","all",2010-04-18 15:30:00,-85.3692993480438,10.5065409348732
"RR","all",2010-04-18 16:00:00,-85.36943578161,10.5073367105811
"RR","all",2010-04-18 16:30:00,-85.369224066453,10.5070112193728
"RR","all",2010-04-18 17:00:00,-85.3690747730426,10.5059611424838
"RR","all",2010-04-18 17:30:00,-85.3690506331623,10.5060317460448
"RR","all",2010-04-19 05:00:00,-85.3695608517128,10.5053065677975
"RR","all",2010-04-19 05:30:00,-85.3695036331112,10.5034478986662
"RR","all",2010-04-19 06:00:00,-85.3697844831668,10.5021917868837
"RR","all",2010-04-19 06:30:00,-85.3709445520888,10.5016634756175
"RR","all",2010-04-19 07:00:00,-85.3720090818736,10.5015555167406
"RR","all",2010-04-19 07:30:00,-85.3733584766253,10.5009043086765
"RR","all",2010-04-19 08:00:00,-85.3747749562136,10.5002628872637
"RR","all",2010-04-19 08:30:00,-85.3755510923563,10.5006729997708
"RR","all",2010-04-19 09:00:00,-85.3755663475086,10.5008672364086
"RR","all",2010-04-19 09:30:00,-85.3757487235255,10.5013160314785
"RR","all",2010-04-19 10:00:00,-85.3762677271993,10.5009750875563
"RR","all",2010-04-19 10:30:00,-85.375845702256,10.5008838746016
"RR","all",2010-04-19 11:00:00,-85.3756040101787,10.5007970100293
"RR","all",2010-04-19 11:30:00,-85.3756390744804,10.5008284002566
"RR","all",2010-04-19 12:00:00,-85.3756890166581,10.5008135363535
"RR","all",2010-04-19 12:30:00,-85.3756213507491,10.5008311583005
"RR","all",2010-04-19 13:00:00,-85.3756459616047,10.5008760653464
"RR","all",2010-04-19 13:30:00,-85.3758820239735,10.5013936060139
"RR","all",2010-04-19 14:00:00,-85.375691810617,10.5019151559122
"RR","all",2010-04-19 14:30:00,-85.3754377691823,10.5021158188028
"RR","all",2010-04-19 15:00:00,-85.3740446915654,10.5030249902026
"RR","all",2010-04-19 15:30:00,-85.3737129690374,10.5040814448259
"RR","all",2010-04-19 16:00:00,-85.3736492665362,10.5047448165799
"RR","all",2010-04-19 16:30:00,-85.3742439481571,10.5053568772279
"RR","all",2010-04-19 17:00:00,-85.3749337513383,10.5062692752248
"RR","all",2010-04-19 17:30:00,-85.3745377622545,10.5066046491265
"RR","all",2010-04-20 05:00:00,-85.3750346771967,10.5071588726214
"RR","all",2010-04-20 05:30:00,-85.3756059644268,10.5080776010697
"RR","all",2010-04-20 06:00:00,-85.375372264602,10.5094836093667
"RR","all",2010-04-20 06:30:00,-85.3748593884903,10.5107162844927
"RR","all",2010-04-20 07:00:00,-85.373035497603,10.5109228502259
"RR","all",2010-04-20 07:30:00,-85.3714806724983,10.5103287009156
"RR","all",2010-04-20 08:00:00,-85.3704768378146,10.5098083323601
"RR","all",2010-04-20 08:30:00,-85.369978090824,10.509367612017
"RR","all",2010-04-20 09:00:00,-85.3692261502185,10.5093615129694
"RR","all",2010-04-20 09:30:00,-85.3686372856214,10.5094845274954
"RR","all",2010-04-20 10:00:00,-85.3677095167303,10.5094759066168
"RR","all",2010-04-20 10:30:00,-85.3669803309978,10.5105186207262
"RR","all",2010-04-20 11:00:00,-85.3669181213482,10.5115848886175
"RR","all",2010-04-20 11:30:00,-85.3665656646678,10.5121063768776
"RR","all",2010-04-20 12:00:00,-85.3655265339567,10.5128648413472
"RR","all",2010-04-20 12:30:00,-85.3651958198426,10.5131056771808
"RR","all",2010-04-20 13:00:00,-85.364677515134,10.5138107111138
"RR","all",2010-04-20 13:30:00,-85.3644730604014,10.5143443069772
"RR","all",2010-04-20 14:00:00,-85.3637172404487,10.5154970582226
"RR","all",2010-04-20 14:30:00,-85.3634869493628,10.5158941447843
"RR","all",2010-04-20 15:00:00,-85.3634967362262,10.5158768900334
"RR","all",2010-04-20 15:30:00,-85.3635563914358,10.5159058554978
"RR","all",2010-04-20 16:00:00,-85.3634751308714,10.5159105872859
"RR","all",2010-04-20 16:30:00,-85.3635274019814,10.5158110322288
"RR","all",2010-04-20 17:00:00,-85.363563239014,10.5150742271477
"RR","all",2010-04-20 17:30:00,-85.3627566620708,10.5169466603547
"RR","all",2010-04-21 05:00:00,-85.3637196174657,10.5087827989119
"RR","all",2010-04-21 05:30:00,-85.364786490827,10.5083786957818
"RR","all",2010-04-21 06:00:00,-85.3646661433872,10.5077835302899
"RR","all",2010-04-21 06:30:00,-85.3643546886148,10.5067615918871
"RR","all",2010-04-21 07:00:00,-85.3644026584766,10.5056289397539
"RR","all",2010-04-21 07:30:00,-85.3645451086815,10.5050269236296
"RR","all",2010-04-21 08:00:00,-85.3653790745858,10.5050492864199
"RR","all",2010-04-21 08:30:00,-85.3660377581267,10.5045888014865
"RR","all",2010-04-21 09:00:00,-85.3662366466727,10.5044472171066
"RR","all",2010-04-21 09:30:00,-85.3667345124839,10.5043440336038
"RR","all",2010-04-21 10:00:00,-85.3681649004153,10.5045077150895
"RR","all",2010-04-21 10:30:00,-85.3685438968228,10.5048113074192
"RR","all",2010-04-21 11:00:00,-85.3689874193349,10.5048836212274
"RR","all",2010-04-21 11:30:00,-85.3705534580935,10.5055024460358
"RR","all",2010-04-21 12:00:00,-85.3713027332011,10.5055296365384
"RR","all",2010-04-21 12:30:00,-85.3721626840196,10.505047376028
